"","name"
"6729","EDPSchoolofComputerProgramming"
"6730","NewYorkMedicalCareerTrainingCenter"
"6731","InstituteofCulinaryEducation"
"6732","NewLifeBusinessInstitute"
"6733","TheSalonProfessionalAcademy-Tonawanda"
"6734","OnondagaSchoolofTherapeuticMassage-Syracuse"
"6735","AcademyofCosmetologyandEstheticsNYC"
"6736","FingerLakesSchoolofMassage"
"6737","FourCountyCareerCenter"
"6738","VanitySchoolofCosmetology"
"6739","TollesCareerandTechnicalCenter"
"6740","SummitSalonAcademy-Perrysburg"
"6741","PortlandActorsConservatory"
"6742","SomersetCountyTechnologyCenter"
"6743","MetroBeautyAcademy"
"6744","BaroneBeautyAcademy"
"6745","AcademyforCareersandTechnology"
"6746","AikenSchoolofCosmetology"
"6747","LoveBeautySchoolInc"
"6748","ProfessionalCareerTrainingInstitute"
"6749","CannonInstituteofHigherLearning"
"6750","CardiotechUltrasoundSchool"
"6751","DuVall'sSchoolofCosmetology"
"6752","AdvancedBeautyCollege"
"6753","TexasBeautyCollege"
"6754","AvenueFiveInstitute"
"6755","CorpusChristiBeautyAcademy"
"6756","TheSalonProfessionalAcademy-Lewisville"
"6757","RenaissanceAcademie"
"6758","BethelCollege"
"6759","InstituteofAdvancedMedicalEsthetics"
"6760","GaryManuelAvedaInstitute"
"6761","NorthwestSchoolofWoodenBoatBuilding"
"6762","PinchotUniversity"
"6763","TheSalonProfessionalAcademy-Onalaska"
"6764","RegencyBeautyInstitute-NorthTucson"
"6765","BrightwoodCollege-ChulaVista"
"6766","InterCoastColleges-Roseville"
"6767","WestCoastUniversity-OrangeCounty"
"6768","WestCoastUniversity-Ontario"
"6769","KaplanCollege-PembrokePines"
"6770","DadeMedicalCollege-Homestead"
"6771","VirginiaCollege-Augusta"
"6772","MidwestTechnicalInstitute-EastPeoria"
"6773","PaulMitchelltheSchool-Chicago"
"6774","BrightwoodCollege-Indianapolis"
"6775","RegencyBeautyInstitute-Evansville"
"6776","RegencyBeautyInstitute-Wichita"
"6777","RegencyBeautyInstitute-Shreveport"
"6778","RegencyBeautyInstitute-Springfield"
"6779","RegencyBeautyInstitute-Canton"
"6780","RegencyBeautyInstitute-Spartanburg"
"6781","RegencyBeautyInstitute-Chattanooga"
"6782","RegencyBeautyInstitute-Mesquite"
"6783","KaplanCareerInstitute-Dearborn"
"6784","DorseyBusinessSchools-WaterfordPontiac"
"6785","Regina'sCollegeofBeauty-HighPoint"
"6786","Miller-MotteCollege-Fayetteville"
"6787","DrakeCollegeofBusiness-Newark"
"6788","EuropeanMassageTherapySchool-LasVegas"
"6789","HarrisonCollege-GroveCity"
"6790","Miller-MotteTechnicalCollege-Columbus"
"6791","NationalUniversityCollege-Ponce"
"6792","FortisCollege-GrandPrairie"
"6793","PaulMitchelltheSchool-StGeorge"
"6794","TheArtInstituteofVirginiaBeach"
"6795","Bryant&StrattonCollege-Bayshore"
"6796","DaymarCollege-Online"
"6797","VirginiaCollege-Columbia"
"6798","Sanford-BrownCollege-Dearborn"
"6799","Sanford-BrownCollege-GrandRapids"
"6800","Sanford-BrownCollege-Indianapolis"
"6801","Sanford-BrownCollege-Hillside"
"6802","Sanford-BrownCollege-TinleyPark"
"6803","Sanford-BrownCollege-Phoenix"
"6804","Sanford-BrownInstitute-Orlando"
"6805","TonsorialAcademyofCosmetologyandBarberStyling"
"6806","FortisCollege-Indianapolis"
"6807","BrightwoodCollege-Arlington"
"6808","BrightwoodCollege-Charlotte"
"6809","KaplanCollege-Jacksonville"
"6810","GlobeUniversity-MadisonEast"
"6811","MinnesotaSchoolofBusiness-Lakeville"
"6812","GlobeUniversity–GreenBay"
"6813","GlobeUniversity–MadisonWest"
"6814","GlobeUniversity–Wausau"
"6815","DadeMedicalCollege-Hollywood"
"6816","EmpireBeautySchool-EMemphis"
"6817","EmpireBeautySchool-Nashville"
"6818","EmpireBeautySchool-Jackson"
"6819","EmpireBeautySchool-Springfield"
"6820","EmpireBeautySchool-Paramus"
"6821","EmpireBeautySchool-Speedway"
"6822","EmpireBeautySchool-Morrow"
"6823","StrayerUniversity-Arkansas"
"6824","StrayerUniversity-Georgia"
"6825","StrayerUniversity-Louisiana"
"6826","StrayerUniversity-Mississippi"
"6827","StrayerUniversity-SouthCarolina"
"6828","StrayerUniversity-Texas"
"6829","TheArtInstituteofSanAntonio"
"6830","GlobeUniversity-LaCrosse"
"6831","TheHairDesignSchool-SMemphis"
"6832","TheHairDesignSchool-Charlotte"
"6833","TheHairDesignSchool-Durham"
"6834","TheHairDesignSchool-EGreensboro"
"6835","TheHairDesignSchool-Winston-Salem"
"6836","EmpireBeautySchool-WestPalm"
"6837","EmpireBeautySchool-Pineville"
"6838","TheHairDesignSchool-NMemphis"
"6839","BroadviewEntertainmentArtsUniversity"
"6840","Bryant&StrattonCollege-Hampton"
"6841","PaulMitchelltheSchool-Phoenix"
"6842","AllBeautyCollege"
"6843","NorthernCaliforniaInstituteofCosmetologyInc"
"6844","GoldenStateCollegeofCourtReporting"
"6845","PreferredCollegeofNursing-LosAngeles"
"6846","TrinitySchoolofHealthandAlliedSciences"
"6847","PaulMitchelltheSchool-Modesto"
"6848","CosmoBeautyAcademy"
"6849","PaulMitchelltheSchool-Fresno"
"6850","UnitekCollege"
"6851","GurnickAcademyofMedicalArts"
"6852","SouthernCaliforniaUniversitySOMA"
"6853","PaulMitchelltheSchool-EastBay"
"6854","SouthUniversity–Richmond"
"6855","SouthUniversity–VirginiaBeach"
"6856","AvedaInstitute-Denver"
"6857","PaulMitchelltheSchool-ColoradoSprings"
"6858","TheSalonProfessionalAcademy-ColoradoSprings"
"6859","PaulMitchelltheSchool-Delaware"
"6860","Future-TechInstitute"
"6861","MarchmanTechnicalEducationCenter"
"6862","EurekaInstituteofHealthandBeauty"
"6863","TheSalonProfessionalAcademy-FtMyers"
"6864","SOLEXCollege"
"6865","UnityCosmetologyCollege"
"6866","UniversalSpaTrainingAcademy"
"6867","TheSalonProfessionalAcademy-Evansville"
"6868","TriCountyRegionalVocationalTechnicalHighSchool"
"6869","CompassCollegeofCinematicArts"
"6870","NovaAcademyofCosmetology"
"6871","VictoryTradeSchool"
"6872","StartingPointsInc"
"6873","TheLab-PaulMitchellPartnerSchool"
"6874","SAEInstituteofTechnology-NewYork"
"6875","JohnPaolo'sXtremeBeautyInstitute-GoldwellProductArtistry"
"6876","TheArtisanCollegeofCosmetology"
"6877","SageSchoolofMassage"
"6878","PelotonCollege"
"6879","ABCBeautyAcademy"
"6880","Salon&SpaInstitute"
"6881","AmericanBeautyAcademy"
"6882","SummitSalonAcademy"
"6883","AcademyofCosmetology"
"6884","TheAcademyWaukesha"
"6885","ITTTechnicalInstitute-Merrillville"
"6886","ITTTechnicalInstitute-Tallahassee"
"6887","ITTTechnicalInstitute-Salem"
"6888","ITTTechnicalInstitute-Akron"
"6889","ITTTechnicalInstitute-CedarRapids"
"6890","ITTTechnicalInstitute-Corona"
"6891","ITTTechnicalInstitute-JohnsonCity"
"6892","ITTTechnicalInstitute-DeSoto"
"6893","ITTTechnicalInstitute-NorthCharleston"
"6894","ITTTechnicalInstitute-Aurora"
"6895","ITTTechnicalInstitute-WestCovina"
"6896","ITTTechnicalInstitute-CulverCity"
"6897","ITTTechnicalInstitute-Dearborn"
"6898","ITTTechnicalInstitute-LasVegas"
"6899","TouroUniversityWorldwide"
"6900","TouroUniversityCalifornia"
"6901","TheChicagoSchoolofProfessionalPsychologyatWashingtonDC"
"6902","AnamarcCollege-SantaTeresa"
"6903","TouroUniversityNevada"
"6904","NationalCollege-WilloughbyHills"
"6905","HerzingUniversity-Kenosha"
"6906","HerzingUniversity-Brookfield"
"6907","HealdCollege-Modesto"
"6908","FortisInstitute-Houston"
"6909","SouthernCareersInstitute-Brownsville"
"6910","SouthernCareersInstitute-CorpusChristi2"
"6911","SouthernCareersInstitute-Harlingen"
"6912","StrayerUniversity-GlobalRegion"
"6913","Regina'sCollegeofBeauty-Charlotte"
"6914","KennethShulerSchoolofCosmetology-Florence"
"6915","FortisCollege-Columbia"
"6916","BrownMackieCollege-Albuquerque"
"6917","BrownMackieCollege-StLouis"
"6918","AvantGardTheSchool"
"6919","TheBeautyInstitute-SchwarzkopfProfessional-Bellingham"
"6920","RossMedicalEducationCenter-Davison"
"6921","RossMedicalEducationCenter-Granger"
"6922","RossMedicalEducationCenter-Niles"
"6923","RossMedicalEducationCenter-Canton"
"6924","PimaMedicalInstitute-Houston"
"6925","IllinoisMediaSchool-ChicagoCampus"
"6926","ConcordeCareerCollege-Dallas"
"6927","ConcordeCareerInstitute-Orlando"
"6928","ConcordeCareerCollege-SanAntonio"
"6929","EcotechInstitute"
"6930","Johnson&WalesUniversity-Online"
"6931","EverestCollege-FortWorthSouth"
"6932","EverestCollege-SantaAna"
"6933","MorenoValleyCollege"
"6934","HairDesignInstituteatFifthAvenue-NewYork"
"6935","OnondagaSchoolofTherapeuticMassage-Rochester"
"6936","NorcoCollege"
"6937","DaymarCollege-Louisville"
"6938","DorseyBusinessSchools-Saginaw"
"6939","MilanInstituteofCosmetology-LaQuinta"
"6940","MilanInstitute-Nampa"
"6941","MilanInstituteofCosmetology-ElPaso"
"6942","UniversalTechnicalInstitute-DallasFortWorth"
"6943","FingerLakesSchoolofMassage"
"6944","ParkAvenueSchoolofCosmetology"
"6945","SalterSchoolofNursingandAlliedHealth"
"6946","SalterSchool-NewBedford"
"6947","HarrisSchoolofBusiness-UpperDarbyCampus"
"6948","StratfordSchoolofAviationMaintenanceTechnicians"
"6949","BrownMackieCollege-SanAntonio"
"6950","HollywoodInstituteofBeautyCareers"
"6951","CortivaInstitute-NewJersey"
"6952","CambridgeJuniorCollege-Woodland"
"6953","AnthemCollege-Atlanta"
"6954","ICPRJuniorCollege-Manati"
"6955","WesternBeautyInstitute"
"6956","Ridley-LowellBusiness&TechnicalInstitute-Danbury"
"6957","ArtisticNailsandBeautyAcademy-Lakeland"
"6958","PaulMitchelltheSchool-Murfreesboro"
"6959","AlliedAmericanUniversity"
"6960","AmericanSentinelUniversity"
"6961","HawaiiMedicalCollege"
"6962","CarolinaCollegeofHairDesign"
"6963","VirginiaCollege-BatonRouge"
"6964","RemingtonCollege-HeathrowCampus"
"6965","CollegeofMassageTherapy"
"6966","Miller-MotteCollege-Jacksonville"
"6967","Miller-MotteTechnicalCollege-Augusta"
"6968","Miller-MotteTechnicalCollege-Conway"
"6969","VirginiaCollege-Macon"
"6970","VirginiaCollege-Spartanburg"
"6971","AvedaInstitute-Portland"
"6972","ChamberlainCollegeofNursing-Virginia"
"6973","Stevens-HenagerCollege"
"6974","SummitSalonAcademy-Cincinnati"
"6975","PenroseAcademy"
"6976","VirginiaCollege-Richmond"
"6977","SkinInstitute"
"6978","NorthwestInstituteofLiteraryArts"
"6979","BodyTherapyInstitute"
"6980","BeautyAcademyofSouthFlorida"
"6981","OgleSchoolHairSkinNails-NorthDallas"
"6982","TheSalonProfessionalAcademy-NorthLittleRock"
"6983","TheSalonProfessionalAcademy-StCharles"
"6984","AmericanCollegeforMedicalCareers"
"6985","MildredElley-NewYorkCampus"
"6986","NationalParalegalCollege"
"6987","CarolinaCollegeofBiblicalStudies"
"6988","StarCareerAcademy-Audubon"
"6989","AllstateHairstyling&BarberCollege"
"6990","OxfordGraduateSchool"
"6991","JungTaoSchoolofClassicalChineseMedicine"
"6992","NewYorkFilmAcademy"
"6993","TheCollectiveSchoolOfMusic"
"6994","VocationalInstituteofFlorida"
"6995","InternationalCollegeofCosmetology"
"6996","GPInstituteofCosmetology"
"6997","BellaCapelliAcademy"
"6998","InstituteofMedicalCareers"
"6999","Toni&GuyHairdressingAcademy-Modesto"
"7000","GeorgiaChristianUniversity"
"7001","FlaglerTechnicalInstitute"
"7002","GalaxyMedicalCollege"
"7003","AmericanMedicalSciencesCenter"
"7004","MandalynAcademy"
"7005","JoseMariaVargasUniversity"
"7006","LairdInstituteofSpaTherapy"
"7007","DADorseyTechnicalCollege"
"7008","KeweenawBayOjibwaCommunityCollege"
"7009","MeridianInstituteofSurgicalAssisting"
"7010","MaunaLoaHelicopters"
"7011","AcaydiaSchoolofAesthetics"
"7012","ManhattanInstitute"
"7013","CosmeticArtsInstitute"
"7014","HolisticMassageTrainingInstitute"
"7015","DiamondsCosmetologyCollege"
"7016","TramyBeautySchool"
"7017","ScholarsCosmetologyUniversity"
"7018","NorthernVirginiaSchoolofTherapeuticMassage"
"7019","PaulMitchelltheSchool-StLouis"
"7020","AdvancedTrainingInstitute"
"7021","CosmopolitanBeautyandTechSchool"
"7022","Salon496BarberAcademy"
"7023","ShepherdsTheologicalSeminary"
"7024","TaylorAndrewsAcademyofHairDesign-WestJordan"
"7025","SantaAnaBeautyAcademy"
"7026","GraceCollegeofDivinity"
"7027","CosmetologyCollegeofFranklinCounty"
"7028","RochesterSchoolofHairDesign"
"7029","AvedaInstitute-NewMexico"
"7030","NashvilleBarberandStyleAcademy"
"7031","AmericanTradeSchool"
"7032","EstelleSkinCareandSpaInstitute"
"7033","PaulMitchelltheSchool-Honolulu"
"7034","EliteCosmetologySchool"
"7035","AcademyofAestheticArts"
"7036","AmericanTechnicalInstitute"
"7037","TwinRiversAdultSchool"
"7038","BerginUniversityofCanineStudies"
"7039","AvedaInstitute-Boise"
"7040","ProgressiveTrainingCenters"
"7041","AmericanHealthInstitute"
"7042","PimaMedicalInstitute-Aurora"
"7043","RealBarbersCollege"
"7044","CapiloSchoolofHairDesign"
"7045","PureAesthetics"
"7046","LindseyInstituteofCosmetology"
"7047","TheSalonProfessionalAcademy-IowaCity"
"7048","BucknerBarberSchool"
"7049","SimmonsCollegeofKentucky"
"7050","AtelierEsthetiqueInstituteofEsthetics"
"7051","AshdownCollegeofHealthSciences"
"7052","AdvancedCollegeofCosmetology"
"7053","NorthAmericanUniversity"
"7054","EntourageInstituteofBeautyandEsthetics"
"7055","UnitedBeautyCollege"
"7056","CintaAvedaInstitute"
"7057","LongIslandNail&SkinCareInstitute"
"7058","MesivtaKeserTorah"
"7059","SouthernCaliforniaHealthInstitute"
"7060","BestCareTrainingInstitute"
"7061","FirstClassCosmetologySchool"
"7062","MillenniaAtlanticUniversity"
"7063","AbcottInstitute"
"7064","TheSalonProfessionalAcademy-Kenosha"
"7065","PaulMitchelltheSchool-Indianapolis"
"7066","TaylorAndrewsAcademy-StGeorge"
"7067","SeymourBeautyAcademy"
"7068","ProtegeAcademy"
"7069","ColoradoAcademyofVeterinaryTechnology"
"7070","NortheastTechnicalInstitute"
"7071","SalinasBeautyCollegeInc"
"7072","AcademyforSalonProfessionals"
"7073","EliteSchoolofCosmetology"
"7074","PaulMitchelltheSchool-LasVegas"
"7075","TheSalonProfessionalAcademy-Kokomo"
"7076","HairAcademy"
"7077","FloridaAcademy"
"7078","InstituteforDoctoralStudiesintheVisualArts"
"7079","StateCareerCollege"
"7080","AcademyforSalonProfessionals"
"7081","PaulMitchellTheSchool-Spokane"
"7082","DeVryUniversity'sKellerGraduateSchoolofManagement-Maryland"
"7083","DeVryUniversity'sKellerGraduateSchoolofManagement-NorthCarolina"
"7084","DeVryUniversity'sKellerGraduateSchoolofManagement-Florida"
"7085","DeVryCollegeofNewYork'sKellerGraduateSchoolofManagement"
"7086","DeVryUniversity'sKellerGraduateSchoolofManagement-Indiana"
"7087","DeVryUniversity'sKellerGraduateSchoolofManagement-Nevada"
"7088","DeVryUniversity'sKellerGraduateSchoolofManagement-Colorado"
"7089","DeVryUniversity'sKellerGraduateSchoolofManagement-Minnesota"
"7090","DeVryUniversity'sKellerGraduateSchoolofManagement-Oklahoma"
"7091","DeVryUniversity'sKellerGraduateSchoolofManagement-Utah"
"7092","DeVryUniversity'sKellerGraduateSchoolofManagement-Tennessee"
"7093","DeVryUniversity'sKellerGraduateSchoolofManagement-Michigan"
"7094","DeVryUniversity'sKellerGraduateSchoolofManagement-Kentucky"
"7095","DeVryUniversity'sKellerGraduateSchoolofManagement-NewJersey"
"7096","DeVryUniversity'sKellerGraduateSchoolofManagement-Oregon"
"7097","LincolnCollegeofNewEngland-Hartford"
"7098","LincolnCollegeofTechnology-Columbus"
"7099","LincolnCollegeofTechnology-Cleveland"
"7100","NorthwesternInstituteofHealthandTechnology"
"7101","JReneeCollege"
"7102","NationalPersonalTrainingInstituteofColorado"
"7103","NationalPersonalTrainingInstituteofColorado"
"7104","InternationalCollegeofBeautyArts&Sciences"
"7105","TheSalonProfessionalAcademy-Shorewood"
"7106","JohnPaultheGreatCatholicUniversity"
"7107","ITTTechnicalInstitute-Durham"
"7108","ITTTechnicalInstitute-Hanover"
"7109","UniversityofPhoenix-Mississippi"
"7110","UniversityofPhoenix-DelawareCampus"
"7111","EverestCollege-Milwaukee"
"7112","IndependenceUniversity"
"7113","NationalAmericanUniversity-Tulsa"
"7114","NationalAmericanUniversity-Centennial"
"7115","NationalAmericanUniversity-Lee'sSummit"
"7116","NationalAmericanUniversity-ColoradoSpringsSouth"
"7117","GlobeUniversity-Appleton"
"7118","SalterCollege-Chicopee"
"7119","ChamberlainCollegeofNursing-Missouri"
"7120","ChamberlainCollegeofNursing-Texas"
"7121","ITTTechnicalInstitute-Oakland"
"7122","ContinentalSchoolofBeautyCulture-Mattydale"
"7123","EverestCollege-BedfordPark"
"7124","FortisCollege-Akron"
"7125","CarringtonCollege-Pomona"
"7126","RegencyBeautyInstitute-Copperwood"
"7127","RegencyBeautyInstitute-LittleRock"
"7128","RegencyBeautyInstitute-BaltimoreGoldenRing"
"7129","RegencyBeautyInstitute-ElPaso"
"7130","RegencyBeautyInstitute-JacksonvilleRegency"
"7131","RegencyBeautyInstitute-Knoxville"
"7132","RegencyBeautyInstitute-Fayetteville"
"7133","RegencyBeautyInstitute-Lansing"
"7134","RegencyBeautyInstitute-JacksonvilleOrangePark"
"7135","RegencyBeautyInstitute-CrystalLake"
"7136","RegencyBeautyInstitute-Manassas"
"7137","RegencyBeautyInstitute-Castleton"
"7138","RegencyBeautyInstitute-NorthNashville"
"7139","RegencyBeautyInstitute-RoundRock"
"7140","RegencyBeautyInstitute-Merrillville"
"7141","RegencyBeautyInstitute-Roanoke"
"7142","RegencyBeautyInstitute-Toledo"
"7143","RegencyBeautyInstitute-SWHouston"
"7144","EverestCollege-AtlantaWest"
"7145","BroadviewUniversity-Boise"
"7146","AdvancedInstituteofHairDesign-Madison"
"7147","PaulMitchellTheSchool-Columbia"
"7148","PaulMitchellTheSchool-Charleston"
"7149","EverestCollege-MelrosePark"
"7150","KennethShulerSchoolofCosmetology-Greenville"
"7151","SouthUniversity-AcceleratedGraduatePrograms"
"7152","SouthUniversity-TheArtInstituteofFortWorth"
"7153","SouthUniversity-Novi"
"7154","NorthwestCollege-Eugene"
"7155","NorthwestCollege-Tualatin"
"7156","HarrisonCollege-Morrisville"
"7157","TrendSetters'AcademyofBeautyCulture-Louisville"
"7158","NationalUniversityCollege-Caguas"
"7159","BeautySchoolsofAmerica"
"7160","CET-Soledad"
"7161","MarJonSchoolofBeautyltd-Lockport"
"7162","HoustonTrainingSchools-Southwest"
"7163","VanguardCollegeofCosmetology-Metairie"
"7164","NewEnglandTractorTrailerTrainingSchoolofMassachusetts"
"7165","HeritageCollege-Columbus"
"7166","UtahCollegeofMassageTherapy-Vegas"
"7167","UtahCollegeofMassageTherapy-Tempe"
"7168","UtahCollegeofMassageTherapy-Phoenix"
"7169","UtahCollegeofMassageTherapy-Westminster"
"7170","UtahCollegeofMassageTherapy-Aurora"
"7171","Sanford-BrownCollege-Portland"
"7172","TintSchoolofMakeupandCosmetology-GrandPrairie"
"7173","DeweyUniversity"
"7174","DeweyUniversity-Hatillo"
"7175","DeweyUniversity-Manati"
"7176","Sanford-BrownCollege-Skokie"
"7177","BaltimoreSchoolofMassage-York"
"7178","AllenSchool-Phoenix"
"7179","OklahomaTechnicalCollege"
"7180","MidwestTechnicalInstitute-Moline"
"7181","StarCareerAcademy-Clifton"
"7182","UnitechTrainingAcademy-Alexandria"
"7183","UnitechTrainingAcademy-LakeCharles"
"7184","AvedaInstitute-LosAngeles"
"7185","CareerQuestLearningCenter-Kalamazoo"
"7186","BuchananBeautyCollegeofTullahoma"
"7187","WellSpringSchoolofAlliedHealth-Lawrence"
"7188","TheArtInstituteofWisconsin"
"7189","BrownMackieCollege-Birmingham"
"7190","Regina'sCollegeofBeauty"
"7191","NewYorkFilmAcademy"
"7192","ManuelandTheresa'sSchoolofHairDesign-Victoria"
"7193","CoastCareerInstitute"
"7194","TricociUniversityofBeautyCulture-ChicagoNE"
"7195","ITTTechnicalInstitute-Bradenton"
"7196","ITTTechnicalInstitute-PhoenixWest"
"7197","ITTTechnicalInstitute-BrooklynCenter"
"7198","ITTTechnicalInstitute-Orlando"
"7199","ITTTechnicalInstitute-Waco"
"7200","ITTTechnicalInstitute-MyrtleBeach"
"7201","UniversityofPhoenix-KnoxvilleCampus"
"7202","AzusaPacificUniversityCollege"
"7203","MinneapolisMediaInstitute"
"7204","CollegeAmerica-Phoenix"
"7205","Stevens-HenagerCollege"
"7206","AvalonSchoolofCosmetology-Phoenix"
"7207","AvalonSchoolofCosmetology-Layton"
"7208","HairDesignInstitute"
"7209","HairDesignInstitute"
"7210","UniversityofPhoenix-BatonRouge"
"7211","UniversityofPhoenix-LafayetteCampus"
"7212","UniversityofPhoenix-Shreveport-BossierCampus"
"7213","All-StateCareerSchool-AlliedHealthCampus"
"7214","AvedaInstitute-DesMoines"
"7215","FortisInstitute-Lawrenceville"
"7216","BrownMackieCollege-OklahomaCity"
"7217","Sanford-BrownCollege-Austin"
"7218","Miller-MotteTechnicalCollege-Macon"
"7219","Miller-MotteTechnicalCollege-Gulfport"
"7220","InternationalCulinaryCenter-California"
"7221","SouthUniversity–SavannahOnline"
"7222","FortisCollege-Montgomery"
"7223","SanJoaquinValleyCollege-Temecula"
"7224","WhitworthUniversity-AdultDegreePrograms"
"7225","AmericanBroadcastingSchool-OnlineProgram"
"7226","SpringfieldCollege-SchoolofProfessionalandContinuingStudies"
